portfolio_id,ticker,quantity,purchase_price,purchase_date,sector
PORT_0811,APLAPOLLO.NS,942,1716.84,2025-01-01,Capital Goods
PORT_0811,SUPRAJIT.NS,134,600.95,2025-01-01,Automobile and Auto Components
PORT_0811,HDFCBANK.NS,785,634.77,2025-01-01,Financial Services
PORT_0812,ARE&M.NS,728,1007.28,2025-01-01,Automobile and Auto Components
PORT_0812,TIMKEN.NS,441,2805.4,2025-01-01,Capital Goods
PORT_0812,NHPC.NS,70,75.96,2025-01-01,Power
PORT_0812,WIPRO.NS,946,174.52,2025-01-01,Information Technology
PORT_0812,COROMANDEL.NS,509,2435.83,2025-01-01,Chemicals
PORT_0812,PARAGMILK.NS,264,262.06,2025-01-01,FMCG
PORT_0812,GRANULES.NS,242,857.03,2025-01-01,Healthcare
PORT_0812,MOTHERSON.NS,448,149.69,2025-01-01,Automobile and Auto Components
PORT_0812,FACT.NS,706,797.28,2025-01-01,Chemicals
PORT_0812,MAPMYINDIA.NS,833,1135.12,2025-01-01,Information Technology
PORT_0812,PHOENIXLTD.NS,467,1970.22,2025-01-01,Realty
PORT_0812,EXIDEIND.NS,79,416.85,2025-01-01,Automobile and Auto Components
PORT_0812,AIAENG.NS,617,4900.78,2025-01-01,Capital Goods
PORT_0812,FINEORG.NS,370,5959.23,2025-01-01,Chemicals
PORT_0812,ADANIPOWER.NS,811,200.79,2025-01-01,Power
PORT_0812,AUROPHARMA.NS,460,1706.03,2025-01-01,Healthcare
PORT_0812,ZYDUSLIFE.NS,133,1278.83,2025-01-01,Healthcare
PORT_0812,MUTHOOTFIN.NS,469,2807.54,2025-01-01,Financial Services
PORT_0812,RRKABEL.NS,906,2303.68,2025-01-01,Capital Goods
PORT_0812,LODHA.NS,263,1074.05,2025-01-01,Realty
PORT_0813,HDFCBANK.NS,34,656.4,2025-01-01,Financial Services
PORT_0813,HINDALCO.NS,386,962.76,2025-01-01,Metals & Mining
PORT_0813,PARAGMILK.NS,636,199.84,2025-01-01,FMCG
PORT_0813,GRASIM.NS,441,3402.64,2025-01-01,Construction Materials
PORT_0813,NTPC.NS,546,320.58,2025-01-01,Power
PORT_0813,TRIVENI.NS,863,227.21,2025-01-01,FMCG
PORT_0814,SUPREMEIND.NS,307,4113.89,2025-01-01,Capital Goods
PORT_0814,M&M.NS,148,4196.73,2025-01-01,Automobile and Auto Components
PORT_0814,ADANIPORTS.NS,201,1950.16,2025-01-01,Services
PORT_0814,INOXWIND.NS,806,84.03,2025-01-01,Capital Goods
PORT_0814,JINDALSTEL.NS,271,1222.57,2025-01-01,Metals & Mining
PORT_0814,EMAMILTD.NS,38,456.59,2025-01-01,FMCG
PORT_0814,SENCO.NS,512,438.43,2025-01-01,Consumer Durables
PORT_0814,SBIN.NS,315,1026.56,2025-01-01,Financial Services
PORT_0814,NLCINDIA.NS,456,314.72,2025-01-01,Power
PORT_0814,PHOENIXLTD.NS,577,1826.72,2025-01-01,Realty
PORT_0815,M&M.NS,51,3161.71,2025-01-01,Automobile and Auto Components
PORT_0815,SUNTECK.NS,125,321.39,2025-01-01,Realty
PORT_0815,AVANTIFEED.NS,433,729.97,2025-01-01,FMCG
PORT_0815,ICICIBANK.NS,304,1402.01,2025-01-01,Financial Services
PORT_0815,ELECON.NS,790,403.58,2025-01-01,Capital Goods
PORT_0815,ABBOTINDIA.NS,36,22274.59,2025-01-01,Healthcare
PORT_0815,AARTIIND.NS,123,428.53,2025-01-01,Chemicals
PORT_0815,SCHAEFFLER.NS,339,4446.59,2025-01-01,Automobile and Auto Components
PORT_0815,EICHERMOT.NS,579,9129.03,2025-01-01,Automobile and Auto Components
PORT_0815,HEIDELBERG.NS,465,133.12,2025-01-01,Construction Materials
PORT_0816,HDFCLIFE.NS,961,462.16,2025-01-01,Financial Services
PORT_0816,TORNTPHARM.NS,335,5553.7,2025-01-01,Healthcare
PORT_0816,SUNPHARMA.NS,920,1750.6,2025-01-01,Healthcare
PORT_0816,NLCINDIA.NS,533,267.75,2025-01-01,Power
PORT_0816,FEDERALBNK.NS,174,387.43,2025-01-01,Financial Services
PORT_0816,ELECON.NS,742,465.42,2025-01-01,Capital Goods
PORT_0816,IRFC.NS,440,84.06,2025-01-01,Financial Services
PORT_0816,BECTORFOOD.NS,708,193.34,2025-01-01,FMCG
PORT_0816,ITC.NS,331,299.89,2025-01-01,FMCG
PORT_0816,BLUESTARCO.NS,587,1621.45,2025-01-01,Consumer Durables
PORT_0817,CAPLIPOINT.NS,319,2324.62,2025-01-01,Healthcare
PORT_0817,GLENMARK.NS,977,2298.25,2025-01-01,Healthcare
PORT_0817,BRIGADE.NS,388,519.3,2025-01-01,Realty
PORT_0817,LAURUSLABS.NS,790,2053.65,2025-01-01,Healthcare
PORT_0817,NETWEB.NS,837,5388.57,2025-01-01,Information Technology
PORT_0817,RBLBANK.NS,108,315.02,2025-01-01,Financial Services
PORT_0817,IDEAFORGE.NS,824,798.2,2025-01-01,Capital Goods
PORT_0817,IOC.NS,843,160.64,2025-01-01,Oil Gas & Consumable Fuels
PORT_0817,IRFC.NS,911,83.29,2025-01-01,Financial Services
PORT_0817,SCHAEFFLER.NS,198,4113.01,2025-01-01,Automobile and Auto Components
PORT_0818,AMBUJACEM.NS,606,475.09,2025-01-01,Construction Materials
PORT_0818,MOTHERSON.NS,713,172.03,2025-01-01,Automobile and Auto Components
PORT_0818,ROUTE.NS,65,468.53,2025-01-01,Telecommunication
PORT_0818,PARAGMILK.NS,649,184.24,2025-01-01,FMCG
PORT_0818,RCF.NS,915,120.82,2025-01-01,Chemicals
PORT_0818,ABB.NS,479,7297.82,2025-01-01,Capital Goods
PORT_0818,ARE&M.NS,379,840.22,2025-01-01,Automobile and Auto Components
PORT_0819,AUROPHARMA.NS,764,1406.53,2025-01-01,Healthcare
PORT_0819,IOB.NS,468,30.85,2025-01-01,Financial Services
PORT_0819,MARICO.NS,968,749.11,2025-01-01,FMCG
PORT_0819,M&M.NS,527,3939.93,2025-01-01,Automobile and Auto Components
PORT_0819,ICICIPRULI.NS,766,590.6,2025-01-01,Financial Services
PORT_0819,GAIL.NS,938,171.46,2025-01-01,Oil Gas & Consumable Fuels
PORT_0819,GLENMARK.NS,769,2108.67,2025-01-01,Healthcare
PORT_0819,TVSMOTOR.NS,600,3860.5,2025-01-01,Automobile and Auto Components
PORT_0819,RAMCOCEM.NS,432,850.59,2025-01-01,Construction Materials
PORT_0819,BANKBARODA.NS,760,233.38,2025-01-01,Financial Services
PORT_0819,ROUTE.NS,183,458.79,2025-01-01,Telecommunication
PORT_0819,RBLBANK.NS,456,340.16,2025-01-01,Financial Services
PORT_0819,IRFC.NS,90,103.71,2025-01-01,Financial Services
PORT_0819,SHOPERSTOP.NS,835,353.79,2025-01-01,Consumer Services
PORT_0819,ADANIPOWER.NS,759,219.49,2025-01-01,Power
PORT_0820,ACC.NS,654,1433.33,2025-01-01,Construction Materials
PORT_0820,GSFC.NS,642,135.15,2025-01-01,Chemicals
PORT_0820,BALAMINES.NS,942,1722.45,2025-01-01,Chemicals
PORT_0820,ROUTE.NS,845,483.79,2025-01-01,Telecommunication
PORT_0820,BRITANNIA.NS,342,4694.47,2025-01-01,FMCG
PORT_0820,TIINDIA.NS,210,2810.41,2025-01-01,Automobile and Auto Components
PORT_0820,CHAMBLFERT.NS,339,470.77,2025-01-01,Chemicals
PORT_0820,SUPREMEIND.NS,239,3598.14,2025-01-01,Capital Goods
PORT_0820,JSWENERGY.NS,326,672.03,2025-01-01,Power
PORT_0820,BSE.NS,71,3409.61,2025-01-01,Financial Services
PORT_0820,KIMS.NS,502,885.02,2025-01-01,Healthcare
PORT_0820,LUPIN.NS,717,2363.25,2025-01-01,Healthcare
PORT_0820,SJVN.NS,264,63.91,2025-01-01,Power
PORT_0820,MANAPPURAM.NS,635,416.53,2025-01-01,Financial Services
PORT_0820,RAINBOW.NS,592,1556.43,2025-01-01,Healthcare
PORT_0820,KARURVYSYA.NS,643,309.29,2025-01-01,Financial Services
PORT_0821,PERSISTENT.NS,205,5512.63,2025-01-01,Information Technology
PORT_0821,MANYAVAR.NS,990,425.84,2025-01-01,Consumer Services
PORT_0821,BALRAMCHIN.NS,541,744.1,2025-01-01,FMCG
PORT_0821,WIPRO.NS,393,202.34,2025-01-01,Information Technology
PORT_0821,CSBBANK.NS,491,359.11,2025-01-01,Financial Services
PORT_0821,BIKAJI.NS,35,573.88,2025-01-01,FMCG
PORT_0821,POLICYBZR.NS,450,1382.68,2025-01-01,Financial Services
PORT_0822,ASTRAL.NS,665,1392.95,2025-01-01,Capital Goods
PORT_0822,PNB.NS,13,117.18,2025-01-01,Financial Services
PORT_0822,JKCEMENT.NS,956,6219.32,2025-01-01,Construction Materials
PORT_0822,ADANIGREEN.NS,322,1117.87,2025-01-01,Power
PORT_0822,RBLBANK.NS,392,370.12,2025-01-01,Financial Services
PORT_0822,BRIGADE.NS,570,545.12,2025-01-01,Realty
PORT_0822,RAMCOCEM.NS,491,1051.99,2025-01-01,Construction Materials
PORT_0822,EICHERMOT.NS,816,7405.58,2025-01-01,Automobile and Auto Components
PORT_0822,COROMANDEL.NS,504,1759.62,2025-01-01,Chemicals
PORT_0822,LTTS.NS,771,3827.83,2025-01-01,Information Technology
PORT_0822,PIDILITIND.NS,403,1474.14,2025-01-01,Chemicals
PORT_0822,BIKAJI.NS,330,523.32,2025-01-01,FMCG
PORT_0822,SUNTECK.NS,301,299.11,2025-01-01,Realty
PORT_0822,SUVEN.NS,583,361.05,2025-01-01,Healthcare
PORT_0822,THERMAX.NS,262,4618.46,2025-01-01,Capital Goods
PORT_0822,HEROMOTOCO.NS,916,6674.94,2025-01-01,Automobile and Auto Components
PORT_0822,ADANIENT.NS,575,3578.26,2025-01-01,Metals & Mining
PORT_0822,IPCALAB.NS,237,1492.48,2025-01-01,Healthcare
PORT_0822,VBL.NS,910,470.54,2025-01-01,FMCG
PORT_0822,KAYNES.NS,656,3687.89,2025-01-01,Capital Goods
PORT_0823,SIEMENS.NS,565,3775.59,2025-01-01,Capital Goods
PORT_0823,HATSUN.NS,876,1012.34,2025-01-01,FMCG
PORT_0823,ABCAPITAL.NS,616,450.36,2025-01-01,Financial Services
PORT_0823,LUPIN.NS,32,2181.77,2025-01-01,Healthcare
PORT_0823,APLAPOLLO.NS,643,2088.86,2025-01-01,Capital Goods
PORT_0823,INFY.NS,380,1156.0,2025-01-01,Information Technology
PORT_0823,CESC.NS,722,176.46,2025-01-01,Power
PORT_0823,IGL.NS,551,150.87,2025-01-01,Oil Gas & Consumable Fuels
PORT_0823,DEEPAKNTR.NS,33,1665.07,2025-01-01,Chemicals
PORT_0823,PRAJIND.NS,577,322.61,2025-01-01,Capital Goods
PORT_0823,NTPC.NS,240,323.46,2025-01-01,Power
PORT_0823,CANBK.NS,562,153.12,2025-01-01,Financial Services
PORT_0823,ABFRL.NS,459,58.58,2025-01-01,Consumer Services
PORT_0823,BALAMINES.NS,274,1830.14,2025-01-01,Chemicals
PORT_0823,HCLTECH.NS,349,1136.82,2025-01-01,Information Technology
PORT_0823,AIAENG.NS,430,4277.44,2025-01-01,Capital Goods
PORT_0823,BANKBARODA.NS,374,202.91,2025-01-01,Financial Services
PORT_0823,AMBUJACEM.NS,541,375.47,2025-01-01,Construction Materials
PORT_0823,RAMCOCEM.NS,111,753.44,2025-01-01,Construction Materials
PORT_0824,CHOLAFIN.NS,632,1906.14,2025-01-01,Financial Services
PORT_0824,TATACONSUM.NS,732,923.33,2025-01-01,FMCG
PORT_0824,SBIN.NS,874,1146.97,2025-01-01,Financial Services
PORT_0824,JBMA.NS,824,645.64,2025-01-01,Automobile and Auto Components
PORT_0824,PIIND.NS,87,2535.64,2025-01-01,Chemicals
PORT_0824,ZYDUSLIFE.NS,79,933.72,2025-01-01,Healthcare
PORT_0824,JYOTICNC.NS,773,807.44,2025-01-01,Capital Goods
PORT_0824,PGHH.NS,360,8897.15,2025-01-01,FMCG
PORT_0824,INFY.NS,504,1207.87,2025-01-01,Information Technology
PORT_0824,RELAXO.NS,731,487.33,2025-01-01,Consumer Durables
PORT_0824,IGL.NS,83,179.85,2025-01-01,Oil Gas & Consumable Fuels
PORT_0824,SAIL.NS,508,186.68,2025-01-01,Metals & Mining
PORT_0824,ANGELONE.NS,779,269.84,2025-01-01,Financial Services
PORT_0825,ULTRACEMCO.NS,160,14402.62,2025-01-01,Construction Materials
PORT_0825,ASHOKLEY.NS,307,201.79,2025-01-01,Automobile and Auto Components
PORT_0825,DATAPATTNS.NS,394,3558.7,2025-01-01,Capital Goods
PORT_0825,UCOBANK.NS,245,21.14,2025-01-01,Financial Services
PORT_0825,BAJAJ-AUTO.NS,852,10452.91,2025-01-01,Automobile and Auto Components
PORT_0825,BALRAMCHIN.NS,766,586.68,2025-01-01,FMCG
PORT_0825,IDEA.NS,126,13.74,2025-01-01,Telecommunication
PORT_0825,SBILIFE.NS,867,2011.35,2025-01-01,Financial Services
PORT_0825,SUNPHARMA.NS,718,2307.44,2025-01-01,Healthcare
PORT_0825,NBCC.NS,526,102.18,2025-01-01,Construction
PORT_0825,HAVELLS.NS,325,1055.42,2025-01-01,Consumer Durables
PORT_0826,IRFC.NS,476,97.28,2025-01-01,Financial Services
PORT_0826,APOLLOTYRE.NS,616,503.68,2025-01-01,Automobile and Auto Components
PORT_0826,MARICO.NS,550,1016.62,2025-01-01,FMCG
PORT_0826,PNB.NS,791,115.1,2025-01-01,Financial Services
PORT_0826,UPL.NS,852,458.49,2025-01-01,Chemicals
PORT_0826,AJANTPHARM.NS,83,3487.91,2025-01-01,Healthcare
PORT_0826,SBIN.NS,783,1265.89,2025-01-01,Financial Services
PORT_0826,ASTRAL.NS,896,1484.56,2025-01-01,Capital Goods
PORT_0826,AUBANK.NS,584,1254.83,2025-01-01,Financial Services
PORT_0826,AVANTIFEED.NS,37,790.76,2025-01-01,FMCG
PORT_0826,RADICO.NS,487,4448.47,2025-01-01,FMCG
PORT_0826,SOUTHBANK.NS,302,39.3,2025-01-01,Financial Services
PORT_0826,IPCALAB.NS,812,1910.06,2025-01-01,Healthcare
PORT_0826,SONATSOFTW.NS,582,304.65,2025-01-01,Information Technology
PORT_0826,CENTRALBK.NS,373,27.59,2025-01-01,Financial Services
PORT_0826,IEX.NS,214,120.4,2025-01-01,Financial Services
PORT_0826,SUPREMEIND.NS,349,3993.2,2025-01-01,Capital Goods
PORT_0826,UNIONBANK.NS,736,194.77,2025-01-01,Financial Services
PORT_0827,IDEA.NS,382,11.56,2025-01-01,Telecommunication
PORT_0827,MUTHOOTFIN.NS,922,3420.21,2025-01-01,Financial Services
PORT_0827,COROMANDEL.NS,257,2062.27,2025-01-01,Chemicals
PORT_0827,HCLTECH.NS,846,1120.78,2025-01-01,Information Technology
PORT_0827,BANDHANBNK.NS,169,205.54,2025-01-01,Financial Services
PORT_0827,DIVISLAB.NS,789,6823.1,2025-01-01,Healthcare
PORT_0827,KARURVYSYA.NS,849,378.93,2025-01-01,Financial Services
PORT_0827,SUPREMEIND.NS,232,3234.12,2025-01-01,Capital Goods
PORT_0827,BHARATFORG.NS,419,1892.62,2025-01-01,Automobile and Auto Components
PORT_0827,ADANIENT.NS,612,3444.72,2025-01-01,Metals & Mining
PORT_0827,TORNTPHARM.NS,700,5075.51,2025-01-01,Healthcare
PORT_0827,ICICIPRULI.NS,934,430.17,2025-01-01,Financial Services
PORT_0827,LICI.NS,765,459.26,2025-01-01,Financial Services
PORT_0827,TATACONSUM.NS,401,948.9,2025-01-01,FMCG
PORT_0827,WIPRO.NS,686,220.4,2025-01-01,Information Technology
PORT_0827,INDIAMART.NS,273,1477.37,2025-01-01,Consumer Services
PORT_0827,M&M.NS,766,3892.14,2025-01-01,Automobile and Auto Components
PORT_0828,NBCC.NS,62,113.63,2025-01-01,Construction
PORT_0828,MOTHERSON.NS,255,174.45,2025-01-01,Automobile and Auto Components
PORT_0828,VINATIORGA.NS,886,1158.72,2025-01-01,Chemicals
PORT_0828,ESCORTS.NS,144,3071.25,2025-01-01,Automobile and Auto Components
PORT_0828,BPCL.NS,242,319.01,2025-01-01,Oil Gas & Consumable Fuels
PORT_0828,AVANTIFEED.NS,15,1059.72,2025-01-01,FMCG
PORT_0828,DRREDDY.NS,395,1018.35,2025-01-01,Healthcare
PORT_0828,NATCOPHARM.NS,185,754.5,2025-01-01,Healthcare
PORT_0828,CEATLTD.NS,160,3678.61,2025-01-01,Automobile and Auto Components
PORT_0828,BHARTIARTL.NS,94,1999.55,2025-01-01,Telecommunication
PORT_0828,KIRLOSENG.NS,309,1784.89,2025-01-01,Capital Goods
PORT_0829,ALKYLAMINE.NS,654,1851.58,2025-01-01,Chemicals
PORT_0829,PRESTIGE.NS,443,1656.87,2025-01-01,Realty
PORT_0829,VIJAYA.NS,506,1203.05,2025-01-01,Healthcare
PORT_0829,LT.NS,933,3615.51,2025-01-01,Construction
PORT_0829,IOB.NS,622,31.84,2025-01-01,Financial Services
PORT_0829,UPL.NS,413,526.2,2025-01-01,Chemicals
PORT_0829,NTPC.NS,899,408.25,2025-01-01,Power
PORT_0829,AVANTIFEED.NS,466,999.29,2025-01-01,FMCG
PORT_0829,RCF.NS,615,103.19,2025-01-01,Chemicals
PORT_0829,EXIDEIND.NS,798,449.57,2025-01-01,Automobile and Auto Components
PORT_0829,UCOBANK.NS,553,28.51,2025-01-01,Financial Services
PORT_0829,OIL.NS,383,468.03,2025-01-01,Oil Gas & Consumable Fuels
PORT_0829,KALYANKJIL.NS,261,611.56,2025-01-01,Consumer Durables
PORT_0829,HERITGFOOD.NS,545,377.18,2025-01-01,FMCG
PORT_0829,OBEROIRLTY.NS,248,1944.32,2025-01-01,Realty
PORT_0829,ITC.NS,852,311.18,2025-01-01,FMCG
PORT_0829,IDEA.NS,720,11.29,2025-01-01,Telecommunication
PORT_0829,BEML.NS,162,1619.13,2025-01-01,Capital Goods
PORT_0829,MUTHOOTFIN.NS,917,2430.51,2025-01-01,Financial Services
PORT_0829,NAVINFLUOR.NS,738,6768.65,2025-01-01,Chemicals
PORT_0830,SANOFI.NS,731,3780.78,2025-01-01,Healthcare
PORT_0830,GRASIM.NS,608,2813.6,2025-01-01,Construction Materials
PORT_0830,ASHOKLEY.NS,306,211.86,2025-01-01,Automobile and Auto Components
PORT_0830,CSBBANK.NS,480,256.61,2025-01-01,Financial Services
PORT_0830,IGL.NS,857,172.51,2025-01-01,Oil Gas & Consumable Fuels
PORT_0830,DATAPATTNS.NS,731,4029.18,2025-01-01,Capital Goods
PORT_0830,RECLTD.NS,574,345.87,2025-01-01,Financial Services
PORT_0830,TANLA.NS,536,526.08,2025-01-01,Information Technology
PORT_0830,TIMKEN.NS,890,3984.3,2025-01-01,Capital Goods
PORT_0830,SAIL.NS,863,188.67,2025-01-01,Metals & Mining
PORT_0830,TATASTEEL.NS,815,153.83,2025-01-01,Metals & Mining
PORT_0830,JSWSTEEL.NS,500,1101.46,2025-01-01,Metals & Mining
PORT_0830,RAMCOCEM.NS,652,756.06,2025-01-01,Construction Materials
PORT_0830,RKFORGE.NS,647,650.01,2025-01-01,Capital Goods
PORT_0831,ALKEM.NS,514,5511.31,2025-01-01,Healthcare
PORT_0831,BAJFINANCE.NS,894,868.83,2025-01-01,Financial Services
PORT_0831,FEDERALBNK.NS,844,327.84,2025-01-01,Financial Services
PORT_0831,IGL.NS,216,170.48,2025-01-01,Oil Gas & Consumable Fuels
PORT_0831,PNB.NS,362,125.47,2025-01-01,Financial Services
PORT_0831,IIFL.NS,473,674.24,2025-01-01,Financial Services
PORT_0832,NFL.NS,704,73.96,2025-01-01,Chemicals
PORT_0832,SCHAEFFLER.NS,815,4477.7,2025-01-01,Automobile and Auto Components
PORT_0832,BSE.NS,958,3741.82,2025-01-01,Financial Services
PORT_0832,SHRIRAMFIN.NS,526,1304.68,2025-01-01,Financial Services
PORT_0832,TORNTPOWER.NS,718,1545.08,2025-01-01,Power
PORT_0832,MOTILALOFS.NS,76,844.89,2025-01-01,Financial Services
PORT_0832,BALAMINES.NS,89,1710.61,2025-01-01,Chemicals
PORT_0832,RADICO.NS,815,4070.33,2025-01-01,FMCG
PORT_0832,DCBBANK.NS,935,195.71,2025-01-01,Financial Services
PORT_0832,CGPOWER.NS,394,876.26,2025-01-01,Capital Goods
PORT_0832,POLYCAB.NS,850,9561.88,2025-01-01,Capital Goods
PORT_0832,ANGELONE.NS,475,256.22,2025-01-01,Financial Services
PORT_0832,PNCINFRA.NS,71,266.81,2025-01-01,Construction
PORT_0832,TIINDIA.NS,791,3060.19,2025-01-01,Automobile and Auto Components
PORT_0832,CDSL.NS,705,1523.85,2025-01-01,Financial Services
PORT_0833,IOC.NS,225,125.81,2025-01-01,Oil Gas & Consumable Fuels
PORT_0833,GODREJCP.NS,122,879.41,2025-01-01,FMCG
PORT_0833,CEATLTD.NS,380,4266.61,2025-01-01,Automobile and Auto Components
PORT_0833,MAHLIFE.NS,998,374.92,2025-01-01,Realty
PORT_0833,UCOBANK.NS,468,30.94,2025-01-01,Financial Services
PORT_0833,VINATIORGA.NS,254,1157.57,2025-01-01,Chemicals
PORT_0833,ALKEM.NS,452,6138.42,2025-01-01,Healthcare
PORT_0833,RELAXO.NS,283,476.04,2025-01-01,Consumer Durables
PORT_0834,RCF.NS,683,132.13,2025-01-01,Chemicals
PORT_0834,POLICYBZR.NS,832,1750.14,2025-01-01,Financial Services
PORT_0834,OBEROIRLTY.NS,774,1906.35,2025-01-01,Realty
PORT_0834,SAIL.NS,874,203.54,2025-01-01,Metals & Mining
PORT_0834,ELECON.NS,610,488.71,2025-01-01,Capital Goods
PORT_0834,SOBHA.NS,927,1099.62,2025-01-01,Realty
PORT_0834,ABBOTINDIA.NS,899,25979.83,2025-01-01,Healthcare
PORT_0834,J&KBANK.NS,733,158.83,2025-01-01,Financial Services
PORT_0834,AMBUJACEM.NS,62,503.29,2025-01-01,Construction Materials
PORT_0834,BSOFT.NS,935,262.37,2025-01-01,Information Technology
PORT_0834,SUPRAJIT.NS,471,550.91,2025-01-01,Automobile and Auto Components
PORT_0835,ACC.NS,232,1526.18,2025-01-01,Construction Materials
PORT_0835,CHOLAFIN.NS,508,1657.77,2025-01-01,Financial Services
PORT_0835,IGL.NS,212,126.28,2025-01-01,Oil Gas & Consumable Fuels
PORT_0835,HERITGFOOD.NS,659,402.82,2025-01-01,FMCG
PORT_0835,ROUTE.NS,645,566.23,2025-01-01,Telecommunication
PORT_0835,POLYCAB.NS,374,10542.92,2025-01-01,Capital Goods
PORT_0835,ESCORTS.NS,209,2723.88,2025-01-01,Automobile and Auto Components
PORT_0835,BHARATFORG.NS,401,2472.11,2025-01-01,Automobile and Auto Components
PORT_0835,TRIVENI.NS,914,228.28,2025-01-01,FMCG
PORT_0835,KAYNES.NS,918,3825.52,2025-01-01,Capital Goods
PORT_0835,TATAELXSI.NS,496,3076.8,2025-01-01,Information Technology
PORT_0835,PIDILITIND.NS,213,1760.93,2025-01-01,Chemicals
PORT_0835,BHARTIARTL.NS,52,1717.71,2025-01-01,Telecommunication
PORT_0835,AVANTIFEED.NS,278,763.94,2025-01-01,FMCG
PORT_0835,MPHASIS.NS,755,2278.32,2025-01-01,Information Technology
PORT_0836,CARTRADE.NS,973,3192.44,2025-01-01,Consumer Services
PORT_0836,BHARTIARTL.NS,189,2280.01,2025-01-01,Telecommunication
PORT_0836,JUBLINGREA.NS,23,853.37,2025-01-01,Chemicals
PORT_0836,SHOPERSTOP.NS,396,401.53,2025-01-01,Consumer Services
PORT_0836,BATAINDIA.NS,450,703.03,2025-01-01,Consumer Durables
PORT_0836,GSFC.NS,868,182.63,2025-01-01,Chemicals
PORT_0836,RAINBOW.NS,770,1861.09,2025-01-01,Healthcare
PORT_0836,ENDURANCE.NS,740,3335.35,2025-01-01,Automobile and Auto Components
PORT_0836,SBILIFE.NS,542,1514.62,2025-01-01,Financial Services
PORT_0836,THERMAX.NS,724,4421.08,2025-01-01,Capital Goods
PORT_0836,NEWGEN.NS,271,546.55,2025-01-01,Information Technology
PORT_0836,HEIDELBERG.NS,658,162.85,2025-01-01,Construction Materials
PORT_0837,RVNL.NS,816,246.91,2025-01-01,Construction
PORT_0837,INDIAMART.NS,825,1825.34,2025-01-01,Consumer Services
PORT_0837,BANKBARODA.NS,106,271.36,2025-01-01,Financial Services
PORT_0837,ABCAPITAL.NS,152,363.39,2025-01-01,Financial Services
PORT_0837,UCOBANK.NS,25,30.4,2025-01-01,Financial Services
PORT_0837,CARBORUNIV.NS,113,948.25,2025-01-01,Capital Goods
PORT_0837,NBCC.NS,673,82.79,2025-01-01,Construction
PORT_0837,PNB.NS,450,132.32,2025-01-01,Financial Services
PORT_0837,SONATSOFTW.NS,340,380.3,2025-01-01,Information Technology
PORT_0837,ZENSARTECH.NS,108,460.93,2025-01-01,Information Technology
PORT_0837,CYIENT.NS,484,704.49,2025-01-01,Information Technology
PORT_0837,INOXWIND.NS,362,78.35,2025-01-01,Capital Goods
PORT_0837,CSBBANK.NS,796,373.9,2025-01-01,Financial Services
PORT_0837,ABBOTINDIA.NS,369,22622.29,2025-01-01,Healthcare
PORT_0838,ABBOTINDIA.NS,162,33289.24,2025-01-01,Healthcare
PORT_0838,CAPLIPOINT.NS,531,2606.14,2025-01-01,Healthcare
PORT_0838,ACC.NS,484,1541.97,2025-01-01,Construction Materials
PORT_0838,PGHH.NS,907,8397.26,2025-01-01,FMCG
PORT_0838,TIINDIA.NS,866,3320.55,2025-01-01,Automobile and Auto Components
PORT_0838,MOTILALOFS.NS,126,711.36,2025-01-01,Financial Services
PORT_0838,BEML.NS,134,1577.68,2025-01-01,Capital Goods
PORT_0838,ASTRAL.NS,557,1679.97,2025-01-01,Capital Goods
PORT_0838,RADICO.NS,876,4085.71,2025-01-01,FMCG
PORT_0838,SJVN.NS,563,73.56,2025-01-01,Power
PORT_0838,SANOFI.NS,470,2720.62,2025-01-01,Healthcare
PORT_0838,RELIANCE.NS,56,1320.45,2025-01-01,Oil Gas & Consumable Fuels
PORT_0839,CYIENT.NS,121,847.53,2025-01-01,Information Technology
PORT_0839,JUBLINGREA.NS,245,770.78,2025-01-01,Chemicals
PORT_0839,FEDERALBNK.NS,691,365.42,2025-01-01,Financial Services
PORT_0839,IIFL.NS,886,514.99,2025-01-01,Financial Services
PORT_0839,MARUTI.NS,346,16318.14,2025-01-01,Automobile and Auto Components
PORT_0839,SUPREMEIND.NS,34,3962.36,2025-01-01,Capital Goods
PORT_0840,LMW.NS,652,13809.19,2025-01-01,Capital Goods
PORT_0840,SUNPHARMA.NS,904,1788.2,2025-01-01,Healthcare
PORT_0840,UBL.NS,570,1411.3,2025-01-01,FMCG
PORT_0840,METROPOLIS.NS,496,655.13,2025-01-01,Healthcare
PORT_0840,LUPIN.NS,985,1902.36,2025-01-01,Healthcare
PORT_0840,EICHERMOT.NS,399,9179.47,2025-01-01,Automobile and Auto Components
PORT_0841,NESTLEIND.NS,19,1723.93,2025-01-01,FMCG
PORT_0841,DEEPAKFERT.NS,223,1831.6,2025-01-01,Chemicals
PORT_0841,WIPRO.NS,650,211.13,2025-01-01,Information Technology
PORT_0841,RAMCOCEM.NS,185,762.91,2025-01-01,Construction Materials
PORT_0841,CENTRALBK.NS,321,30.76,2025-01-01,Financial Services
PORT_0841,SBILIFE.NS,144,2224.41,2025-01-01,Financial Services
PORT_0841,IRB.NS,905,17.7,2025-01-01,Construction
PORT_0841,ROUTE.NS,463,455.8,2025-01-01,Telecommunication
PORT_0841,SUNDARMFIN.NS,86,4155.03,2025-01-01,Financial Services
PORT_0841,DABUR.NS,869,385.43,2025-01-01,FMCG
PORT_0841,SAIL.NS,729,199.34,2025-01-01,Metals & Mining
PORT_0841,HGINFRA.NS,480,524.31,2025-01-01,Construction
