,open,high,low,close,daily_return,log_return,cumulative_return,return_5d,return_20d,return_60d,return_252d,volatility_7d,volatility_14d,volatility_30d,volatility_60d,volatility_90d,volatility_252d,annualized_volatility,downside_deviation_30d,downside_deviation_60d,downside_deviation_252d,drawdown,rolling_max_drawdown_30d,rolling_max_drawdown_60d,rolling_max_drawdown_252d,sharpe_30d,sortino_30d,sharpe_60d,sortino_60d,sharpe_252d,sortino_252d,market_return,market_volatility_30d,market_volatility_60d,market_volatility_252d,beta_30d,beta_60d,beta_252d,sma_20,price_to_sma20,sma_50,price_to_sma50,sma_100,price_to_sma100,sma_200,price_to_sma200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_histogram,bollinger_middle,bollinger_upper,bollinger_lower,bollinger_width,bollinger_position,atr_14,volume_change,volume_sma_20,volume_ratio_20,volume_volatility,daily_range,high_low_ratio,open_close_change,close_open_ratio,upper_shadow,lower_shadow,body_size,momentum_5d,momentum_10d,momentum_20d,momentum_60d,sector_return,sector_volatility_30d,sector_relative_return,daily_return_percentile,volatility_percentile,momentum_percentile,volume_rank,target_1d_return,target_trend
volume_ratio_20,-0.0029083212754632474,-0.001584588780913074,-0.003320745203103879,-0.002226343559207334,0.2425296268470105,0.22764102315773171,-0.0007328539675082988,0.17473829661538454,0.0473054847695072,0.00980477428898852,0.000561550614371656,0.1612358075975414,0.061889559790750046,0.0024339134044908954,8.012727514721014e-05,-0.0007466427307245169,0.0021918346798584596,0.0021918345838207644,-0.017053740032511117,-0.009821863064381015,-0.0038274736592953484,0.0062625475371764685,-0.0025933096268821805,-0.002455519408816887,-0.0022745665312279882,0.022466123023457088,0.04190185213572689,0.007322657779601627,0.016187636276688212,-0.0010376746181556234,0.0006092859391477049,0.004732396194114979,-0.004329945040080592,0.0003587050942104374,-0.00027640982746723615,-0.0036121152944463596,-0.0036162013109482176,-0.0018815333922648494,-0.0027524890408331185,0.1298670284882311,-0.0025365954560879374,0.056002649222424906,-0.002526339107558044,0.026521000491713485,-0.0023797695857941483,0.011719004021926485,-0.0030049448273915627,-0.0029324617374713916,0.08157135610697262,-0.004387225663306365,-0.009210541111412006,0.014803683407117206,-0.0027524890408331185,-0.0027182073922644746,-0.0027882743384846915,0.008769336129845144,0.15197932885522195,-0.00013498272493147576,0.0024587316602769833,-0.0064540639166092125,1.0,0.0005234614491090561,0.4278250378243457,0.4202788616906704,0.21348084034489911,0.21348084060021966,0.054314637454380615,0.02459117770593747,0.06747129877392108,0.17473829607763927,0.11823939849027178,0.04730548520502354,0.009804774182888772,0.06145423209517908,-0.003912391479057225,0.25117195333520315,0.1830351553654584,0.0070553907809339485,0.042634608521116425,0.22559869584266282,0.011393770407966037,0.005460035464084219
volume_volatility,-0.003435168167573441,-0.0034439882599654353,-0.003427273724166602,-0.0034359616539242836,-0.0013797253916086694,-0.001733816150484607,-0.007830757768589929,-0.0028343315102264143,0.004542982572123092,-0.0009051988403442931,0.002814392712096065,0.025894855438179157,0.03206438268905228,0.03253076107765107,0.029305732261800277,0.03146171339834394,0.03268814067014136,0.03268814070061204,0.03224481868498006,0.03132114850635169,0.02928799924952778,-0.04695148336815622,-0.0034077301370144817,-0.00341623064180335,-0.003534855925910248,0.0010092711625438483,0.001619759340265437,-0.0023887976133768855,-0.002279050531617679,0.002690693525657078,0.00208990820814723,0.000832900012433323,-0.0004112849311222557,-0.0028088636444480453,-0.002295569023294556,0.029608805991206046,0.030333394958382397,0.033185092652592924,-0.0034340256879779553,-0.0010127416134535691,-0.0034594850197327935,0.002132659081018798,-0.0035034647448935028,0.00032023648038940805,-0.0035992371439523105,-0.0011581943191325882,-0.0034348704821159795,-0.0034348307550097447,-0.002016910610755831,-0.0006305097227141023,-0.0006772534891425313,3.7535380709952244e-05,-0.0034340256879779553,-0.0034620218742016234,-0.0034001988599653282,0.023636099372070618,-0.0012188470583206388,-0.003967908274335417,0.2889781269563826,0.2935024302698706,0.0005234614491090561,1.0,0.011200276055639368,0.01061243600753568,-0.0042628969890146405,-0.004262897646720439,-0.003000604924409157,-0.003134249043679666,-0.002826258971203759,-0.0028343307883401734,-0.001005036829045068,0.004542982162911442,-0.0009051988144418878,-0.0006617233595238041,0.011225891067744185,-0.0012196866691166213,-0.0018336110011205127,0.02233696213871915,0.0022108205172761044,0.021795441758446877,-0.002157505683383574,-0.0011216285850155717
daily_range,-0.0677039542834806,-0.06614236613207056,-0.06902842133443869,-0.0675191317385037,0.05159932826552423,0.02677218406664657,-0.008904188374433002,0.022855857983480853,0.01861960909699736,0.04706929467318219,0.08683100181705608,0.5289342204597399,0.48328541187248014,0.4347639920037344,0.39385085194315445,0.37192472174083524,0.3433368746027282,0.3433368750816637,0.38013076078721525,0.3478637053834856,0.2961322646258389,-0.13936031822885547,-0.06931447909126916,-0.06983266655712098,-0.07435239736709186,-0.001970564809249334,0.03986744770368718,0.009536750782671586,0.041189634255221506,0.03286600431353049,0.051277524636512146,-0.1437322013080058,0.2219377719704478,0.18796175503137788,0.1190869219828604,0.20417620103653727,0.21016284144786698,0.20802083455530304,-0.0674018177866653,0.002719890125983782,-0.06735628344875784,0.008531623953910114,-0.06764755770981361,0.02400855037625072,-0.07028113289493769,0.05031323163308549,-0.06750783236291816,-0.06748332664835557,-0.012717491620616696,-0.012088156838390785,-0.010564611155200266,-0.007218454858154325,-0.0674018177866653,-0.06560018931633194,-0.06934407455530042,0.3849725294269827,0.004773010886472469,-0.03187515424134386,0.0059287303091517425,0.08308887603312444,0.4278250378243457,0.011200276055639368,1.0,0.9872172691620155,0.06045649737879718,0.06045650007246505,0.02784325532941949,0.017686518115714756,0.06618008915598421,0.022855857490338,0.017754362468950912,0.01861960904324147,0.04706929459971619,-0.09069751948603544,0.291193583223623,0.12518761324485825,0.048578642195702654,0.3489668415387038,0.0961961109544621,0.10863550351833104,0.014109720802670646,0.007716656540373453
high_low_ratio,-0.0643424956899226,-0.06279524228667138,-0.06558157351442222,-0.06406445629764652,0.07652052594197549,0.04995101353937739,-0.008660972180443597,0.03092176663421436,0.020264859520239684,0.04614423017686316,0.08223035082777093,0.5172623245969374,0.4702455873035866,0.4207729663201623,0.37948009316401726,0.3576549027184621,0.327491645111725,0.32749164561635774,0.367279554787277,0.33505389549910974,0.2831762342625283,-0.13303123696766397,-0.06580921038618363,-0.06627751165142316,-0.07012703871593731,0.0001391425736293688,0.04101757774668968,0.010490366513248667,0.04112766304540291,0.030758624190399327,0.04835643493751398,-0.12868510394916302,0.21455051947605233,0.18094757439226855,0.11342202470660451,0.19586167587019307,0.2010897161615865,0.19781134095433373,-0.0639935348971367,0.008594767241971628,-0.06392476666605228,0.010839180672209793,-0.06416402047128555,0.02449745600498026,-0.06633729337061212,0.04853050086883528,-0.06411221037957134,-0.06408412399969127,-0.008140654523184344,-0.011739780788492686,-0.010437444426164065,-0.006435986137419209,-0.0639935348971367,-0.062270168111240295,-0.06585180427981933,0.37255817836156896,0.012525125668958555,-0.030090855962082576,0.005829458007255289,0.08302053836071627,0.4202788616906704,0.01061243600753568,0.9872172691620155,1.0,0.09119885116393196,0.09119885385410645,0.026547767976973235,0.019371536345525034,0.06443389912518765,0.030921766148168304,0.021728233367380275,0.020264859435390685,0.04614423010764937,-0.07439971663092595,0.2807572780270919,0.14421485057686506,0.06457140027858226,0.33338142578025765,0.09573920574685667,0.10678108610553308,0.016148208494780773,0.0073152355772109325
open_close_change,0.0005622721723811385,0.0028152118555776436,0.002426555053195473,0.004263089398616369,0.8822846657822849,0.878135897379186,0.008814086893665118,0.3734524061935797,0.17972550823726277,0.09804341012558461,0.03445820899606108,0.04747603696505083,0.0221413516031613,0.004630875686942201,-0.0007672557375718756,-0.005451890264415311,-0.012022657253756095,-0.012022657135659684,-0.06467706089273118,-0.04078550523642882,-0.023138437204023154,0.07214914138461866,0.0013157330463309175,0.001214831007526147,0.0013706372794700088,0.1493936663054702,0.14352037204952214,0.10551836448918187,0.10271473289816997,0.048374736756082316,0.045728233492531516,0.34144088739839623,-0.0016400171866126547,0.004366313374698171,0.002819518691428041,-0.007888363971496094,-0.010277251531867775,-0.010348726165259038,0.0011224392065692073,0.31582871079859887,0.0010705201239123727,0.1979979840427912,0.001082673449245924,0.13831854741142485,0.0011494179760823382,0.09363421345460918,0.0013993754811074907,0.001171330882472747,0.22020389716556338,0.012525090535643373,0.0012357512098191835,0.03894098502787159,0.0011224392065692073,0.0011477202076106243,0.001093535438962735,0.0010137851425663807,0.3690442953147984,0.0017849130640887208,-0.0001704244525769771,-0.0017616570380250976,0.21348084034489911,-0.0042628969890146405,0.06045649737879718,0.09119885116393196,1.0,0.9999999999993311,0.04046416045311903,-0.012540884446644685,0.01383884997992145,0.37345240619594905,0.25398551539772274,0.179725507876771,0.0980434101371253,0.45214020764991675,-0.0034017429635720543,0.7597431187266044,0.729149242339941,0.006718730693033281,0.17229457753647184,0.06771583906855609,0.02303204875979394,-0.0014761972188385452
close_open_ratio,0.0005622726364024798,0.0028152123074572976,0.002426555526083329,0.004263089876539842,0.8822846652649585,0.8781358967972974,0.008814086483700398,0.37345240605024976,0.17972550790274333,0.09804340916149606,0.03445820974111771,0.047476039217009595,0.02214135296493775,0.004630876410337208,-0.0007672556115450798,-0.005451890670518431,-0.012022657936540539,-0.012022657818443529,-0.0646770603228335,-0.04078550458876337,-0.02313843727435415,0.07214914136119396,0.0013157335320849613,0.001214831322263372,0.0013706377184061673,0.1493936677060895,0.14352037387790617,0.10551836332687188,0.10271473130716015,0.04837473667045105,0.04572823358452027,0.3414408866195064,-0.0016400152106879223,0.004366316221560822,0.0028195180207915543,-0.00788836361757825,-0.010277251913821393,-0.01034872573096309,0.0011224395948560965,0.3158287103210019,0.001070520528538793,0.1979979841614235,0.0010826739844706785,0.13831854629011192,0.001149418461738917,0.09363421310638864,0.001399375960811071,0.0011713313649158326,0.2202038972470431,0.012525090464365696,0.0012357510529778424,0.03894098529162725,0.0011224395948560965,0.0011477206424262366,0.0010935357753912832,0.001013787903081917,0.36904429394841737,0.0017849133183140855,-0.00017042302816907827,-0.0017616571194349697,0.21348084060021966,-0.004262897646720439,0.06045650007246505,0.09119885385410645,0.9999999999993311,1.0,0.040464158351589515,-0.012540884386294391,0.01383885034426408,0.3734524060526025,0.2539855148559191,0.17972550754224137,0.09804340917303916,0.4521402072610525,-0.0034017416232975843,0.7597431183798162,0.7291492402737835,0.006718730967465118,0.17229457954554178,0.06771583880903824,0.023032046795815175,-0.0014761972000392081
upper_shadow,0.6736291566246352,0.679048179335547,0.6744444477548632,0.6757439403931539,0.027634225251666665,0.02784907022204653,0.05516259291319564,0.017094117622700297,0.013957620548394998,0.01654094528581824,0.015045944549870705,-0.016020072077893247,-0.027228895420552943,-0.04090505747842878,-0.05394121747171335,-0.062215435874845154,-0.0829632933861298,-0.08296329335311241,-0.0453808246366016,-0.0582581193776046,-0.08736355935603099,0.07161065535267945,0.6686588923520288,0.6655651666485315,0.6550673685972782,0.019558515726682928,0.022469286395215667,0.023610581758280225,0.024968839234522023,0.03423267772677377,0.03357580850113773,0.0002977855822206906,0.02323118289597145,0.01980060726562557,0.007634384383023051,-0.05768862962956472,-0.07280196285951208,-0.09533845069481395,0.6726654528972935,0.01895912503451642,0.6707122184095128,0.02027108054192716,0.6675999108961308,0.02227336897460869,0.6629093697210573,0.02377409934102291,0.6736545888971678,0.672665090055889,0.020537599477083075,0.1608136343555679,0.16235121806205008,0.02538135333829459,0.6726654528972935,0.6759067194420261,0.6685380245332162,-0.018446920596906034,0.024955344594086246,0.7025208652976058,-0.0007284683762772391,-0.04758106525391747,0.054314637454380615,-0.003000604924409157,0.02784325532941949,0.026547767976973235,0.04046416045311903,0.040464158351589515,1.0,0.5129384179303754,0.4807898109101261,0.01709411732532899,0.014469506022972825,0.01395762058636931,0.01654094490275968,0.012442746455769956,-0.014699796162549506,0.02498710607379306,0.03641050450052538,-0.06223781265328806,0.029643560263323942,-0.18811626648031832,-0.0017343763554145248,0.0016243844742326874
lower_shadow,0.7168201035844503,0.716590291711535,0.7127610030622452,0.7160773836603259,-0.011403568039471132,-0.011011991835527146,0.05895402714423027,-0.006696951268898406,-0.002989218507728287,0.005337304154150026,0.011127191901774282,-0.024692043899700016,-0.037428569655175,-0.05240493681065942,-0.06745657139882354,-0.07626282375441139,-0.09732115073538315,-0.09732115065848836,-0.04627887808143327,-0.06410931695918087,-0.09790891851223539,0.07321750867571801,0.7134906284342311,0.7106507883204922,0.7040140320419076,0.001988121343563165,0.005200507686902612,0.00963179838796,0.011084460947455986,0.030620572989129673,0.029465666985981968,-0.02487033377644812,0.02337280402177013,0.016386286550406592,0.004193394490213429,-0.0644302535334619,-0.08108166776610619,-0.10620264905131112,0.7171217534876966,-0.00463816139101712,0.7163326932781273,0.0021919363258510903,0.7137593585687891,0.008427089827516998,0.711623035302331,0.014546214871389709,0.717015671148222,0.7171006590103083,0.0002973925440598279,0.10976542597218134,0.1277002062623368,-0.03738197540972634,0.7171217534876966,0.7199051108781293,0.7134661855151871,-0.02649845093717288,-0.004887631418264541,0.7420944145285369,-0.0007849117876820588,-0.0495839170607285,0.02459117770593747,-0.003134249043679666,0.017686518115714756,0.019371536345525034,-0.012540884446644685,-0.012540884386294391,0.5129384179303754,1.0,0.49663077769056624,-0.006696951826209184,-0.005169264546307823,-0.0029892186386776595,0.0053373036440391335,-0.022366950319004434,-0.021933856041518984,0.0015708412931335135,0.008150291762176883,-0.07630962579344014,0.018382381279855368,-0.20357655906536817,-0.0010269915855946386,0.0014704986044458957
body_size,0.7096919928888711,0.7139592896366629,0.7062949098111408,0.7105394499641123,0.00880540664789714,0.0062815886057548155,0.05576610443950446,0.0040410175197444055,0.00484634977113946,0.009450257311963459,0.011122344097023978,0.0084657427728445,-0.014031824974975614,-0.03494554200394519,-0.05179182669190884,-0.06082009373954685,-0.08174992936810473,-0.08174992926317935,-0.035266769672418284,-0.05211409737147853,-0.08366083966606885,0.06491332992949599,0.704587648656974,0.7012859672420199,0.6925488944138323,0.008554304022151037,0.01220330919091191,0.013584390505846665,0.015571171803719181,0.0288890259625226,0.027797510347636615,-0.019244990024683013,0.01991457463498767,0.015096402371266061,0.006278511279886627,-0.04542556803356951,-0.06238543872208015,-0.08681371602091435,0.7094401669903801,0.006157163020202983,0.7074676988204087,0.00982609752094974,0.7043305167125934,0.013376810384483278,0.7012749528273997,0.016698507889371317,0.7098869168178306,0.7091960491552955,0.0062457534657187385,0.15048217495252306,0.1617041514852375,-0.00794561507969771,0.7094401669903801,0.7125979482162622,0.7053759035083275,-0.018347433857135307,0.006735558901205038,0.7414142616908571,-0.0006613647548392677,-0.04396995584803412,0.06747129877392108,-0.002826258971203759,0.06618008915598421,0.06443389912518765,0.01383884997992145,0.01383885034426408,0.4807898109101261,0.49663077769056624,1.0,0.004041017466774963,0.003999552198446453,0.004846349974123011,0.00945025708393747,-0.009546828595466237,-0.016119824909996493,0.017270908627671326,0.004257196644599901,-0.05078109004111718,0.020112501863422488,-0.170098704352912,-0.003254347395689284,-7.229261275098101e-05
momentum_5d,-0.001103140193771016,-0.00022653573890438834,-0.00038286975231008997,0.00030698342021391123,0.44784957922802104,0.44683035878404814,0.022902130184597042,0.9999999999998738,0.4969401967224831,0.2854690524137564,0.12939142999627515,0.1298017977712948,0.09571702872295317,0.07092468717742177,0.0660920946378996,0.05713500892785779,0.04478544151739876,0.04478544149236469,-0.13543597911018196,-0.05889858536011461,0.0019075006011620584,0.14697560477503302,-0.0065820806521369336,-0.007200353190570295,-0.008474969430545367,0.39093749578244696,0.38044944735132885,0.2859262578450061,0.2848243326703384,0.14828148238670152,0.14671267605101312,0.23431386960181366,-0.01252758386792057,0.018223613722596527,0.042396296590095396,0.008865600003995626,0.006123480960612538,0.006313239972520306,-0.006714622377999085,0.7650108366430186,-0.007468781831778587,0.5209485762274441,-0.007884714369011628,0.3785629812540882,-0.00819607454758025,0.2750840136525425,-0.004919640613522924,-0.006371888707638945,0.5451461963026812,0.07754405559635817,0.03218060576453102,0.1616147802160814,-0.006714622377999085,-0.0063486639577243625,-0.007114709856889897,0.07913956878750696,0.7107488905514385,-0.003979415701137412,1.4360103404756904e-05,0.021103972004025504,0.17473829607763927,-0.0028343307883401734,0.022855857490338,0.030921766148168304,0.37345240619594905,0.3734524060526025,0.01709411732532899,-0.006696951826209184,0.004041017466774963,1.0,0.7049815251248596,0.4969401966019049,0.2854690524668594,0.28107148230098133,0.026981497900490075,0.35013108816181265,0.31331222752630733,0.06707243371125116,0.3875168924006094,0.06972884158203642,0.012492437886218172,-0.0090951462841454
momentum_10d,-0.0007505041843576361,-0.00012001575855843645,-0.0002637799121298287,0.00021243247757496214,0.31366827178036266,0.31352789826145433,0.0319486394271066,0.7049815251534619,0.7052451132849967,0.4042991693632709,0.18347278644106996,0.11122820560287985,0.11631933607075892,0.09119082608671009,0.08517543578207423,0.07645041310272457,0.0612765094719394,0.06127650931763957,-0.19711299276998165,-0.0901425858297276,0.0005206184708341446,0.19643961785411643,-0.00865170452624736,-0.009707313409618352,-0.011839646517490759,0.539705791620569,0.525982480146173,0.39772106555799236,0.39670413490217554,0.20791211940427798,0.20574106601667494,0.16509299667742242,-0.047493763750669694,0.003338294040189459,0.05158185419421365,0.011982110524966665,0.008693652621209658,0.00841891179618394,-0.008188387412938303,0.9203051780115661,-0.010072971926524534,0.6960582239838868,-0.010972965302284254,0.5208780780141979,-0.01160032489671284,0.3844382893125429,-0.0050144153489931325,-0.007629162618525166,0.7485602708730564,0.14020960726794046,0.08717231403606926,0.19831367584658863,-0.008188387412938303,-0.007394542275162797,-0.009061351845122393,0.13743589766348135,0.7620812310649416,-0.0038103835869318817,0.001555851495293061,0.03483169553120162,0.11823939849027178,-0.001005036829045068,0.017754362468950912,0.021728233367380275,0.25398551539772274,0.2539855148559191,0.014469506022972825,-0.005169264546307823,0.003999552198446453,0.7049815251248596,1.0,0.7052451133302281,0.4042991695316937,0.2015664833556209,0.019359201558688196,0.24196070581218931,0.21707266604871317,0.09811198527429447,0.5389967762004243,0.06361374758666984,0.008876544737009474,-0.010978426331192498
momentum_20d,-0.0006508919802814721,-0.00015637165512038447,-0.000327091014355592,3.4174290106535896e-05,0.22272678335005638,0.22285432707730451,0.046423040189992056,0.4969401970815885,0.9999999999999518,0.5737147055634063,0.2626414973936943,0.07785761158728614,0.10177895918381374,0.10970467804901426,0.10219723209321216,0.09974306713256563,0.08327633969735843,0.08327633965711438,-0.2897746230396768,-0.14163417608356813,-0.0033285742669290127,0.25701005940772387,-0.010641517168546872,-0.012721198068345261,-0.016572217521448943,0.7401291068864518,0.7238767021324503,0.547071813309203,0.5463119555540538,0.29196785458835256,0.28924291490864423,0.117477431079757,-0.1309411241144071,-0.04344358769223072,0.0541314836209207,0.024626004212692974,0.015906660488616383,0.013580310909470856,-0.0077370187463370954,0.849726562380776,-0.012823121110701625,0.8743210013594943,-0.01490429022082605,0.6981399401198163,-0.016294044407042744,0.5302035694086475,-0.004325096866876443,-0.00798992193608259,0.720912299247616,0.19691269779915133,0.16847655065623757,0.12928794244062528,-0.0077370187463370954,-0.00662440520901715,-0.00896350404464329,0.16181645597140795,0.6555330844383546,-0.0008102886774298221,0.0012562106767730937,0.06022239919466358,0.04730548520502354,0.004542982162911442,0.01861960904324147,0.020264859435390685,0.179725507876771,0.17972550754224137,0.01395762058636931,-0.0029892186386776595,0.004846349974123011,0.4969401966019049,0.7052451133302281,1.0,0.5737147056625718,0.14710537311302457,-0.017271001354469136,0.16904106295011934,0.15226186623126073,0.14560743754000763,0.7618935955159197,0.05748173293464368,0.008030663112550181,-0.006693004326982185
momentum_60d,-0.0006645041814633915,-0.00028189688597534323,-0.0006137913826815608,-0.0003196433768485709,0.127941087598192,0.12745172253064557,0.08443379763833812,0.2854690525217458,0.5737147056569915,0.9999999999999941,0.4637904139490295,0.07293853334342008,0.0900757096585736,0.10216707802076593,0.12933877562324209,0.1379682350715151,0.1308960348941354,0.13089603506466987,-0.23745507152857806,-0.277826154591032,-0.014960322349792202,0.37144646290482314,-0.008004634130843777,-0.016231193582196476,-0.027016700335768678,0.6180055211466607,0.6141109997385549,0.9015147702039191,0.9145242193948355,0.48998861442418284,0.4900846560270667,0.06071385352831352,-0.2407204245541423,-0.21884741189700824,0.03270115964722689,0.05144883572332894,0.05634529386093279,0.03342616834685028,-0.004757728603478867,0.48672475208900995,-0.011700282295699662,0.7778277775316981,-0.01974146397214787,0.931360030386529,-0.025128201205006934,0.8121139682055141,-0.002892773109499099,-0.0060698552918005974,0.4089726719775618,0.17075430800115135,0.17828325467916992,0.007746669457032622,-0.004757728603478867,-0.003841771777899285,-0.005768675948183331,0.10096736274547842,0.37113925991035673,0.008595128896337692,0.00034686246503805963,0.061688505140086676,0.009804774182888772,-0.0009051988144418878,0.04706929459971619,0.04614423010764937,0.0980434101371253,0.09804340917303916,0.01654094490275968,0.0053373036440391335,0.00945025708393747,0.2854690524668594,0.4042991695316937,0.5737147056625718,1.0,0.08054430818888225,-0.08929190343379896,0.09981318992737272,0.08821583340482533,0.19245316429809847,0.43137855568609923,0.04621732488072415,0.006550482346795988,-0.0030453901909411147
sector_return,-0.0013781147445462918,-0.0003000644987699587,-8.348100648257614e-05,0.0007211656111945422,0.5676192845081345,0.5702309200516508,0.004536123013188224,0.28107148177808344,0.14710537362930845,0.08054430803579983,0.03841970131910501,0.019274958964607104,0.021696294264628987,0.017897794997945565,0.025689563257050466,0.02418319502223513,0.02057102690688151,0.02057102689449121,-0.038090010504979795,-0.007026876305820401,0.011774680659418607,0.042275610922537024,-0.00196376583326512,-0.002378358337213827,-0.003331248447146235,0.1293172383728171,0.11326925612140525,0.09088282515479099,0.0850597541539885,0.04670429600229155,0.04517380008286987,0.8179525694867777,0.008123223381116616,0.02742398049052,0.038271002983896456,0.001191577905836008,-0.0006366482108174264,-0.0004375817022487681,-0.002049929303328698,0.24462844735624253,-0.0022705961116521196,0.1574931700745785,-0.002563706558566089,0.11189058922791158,-0.002727214993945743,0.08220468578910566,-0.001764674183010897,-0.0020577323859719806,0.1766844252056803,0.015527142688691683,0.004838224401513166,0.03756249244091325,-0.002049929303328698,-0.002044363758453476,-0.002054460431396032,0.0050101607274050716,0.2788895816644904,-0.0012867821640967175,0.0009193534301293311,0.005532349509822663,0.06145423209517908,-0.0006617233595238041,-0.09069751948603544,-0.07439971663092595,0.45214020764991675,0.4521402072610525,0.012442746455769956,-0.022366950319004434,-0.009546828595466237,0.28107148230098133,0.2015664833556209,0.14710537311302457,0.08054430818888225,1.0,0.03067043006139188,-2.946715510026086e-10,0.19257806983341597,0.00812263150005866,0.05786812807187839,0.017581023710471735,0.04152455696521433,0.025696618098748795
sector_volatility_30d,-0.05825298220986989,-0.057861645916416404,-0.05860660023153899,-0.058253135326119,0.017450716941197274,0.010885487988372052,-0.02028833729823005,0.02698149845428999,-0.017271001657931148,-0.08929190330870812,0.026145418765394567,0.3887269332837213,0.4839711703314192,0.5840399227786898,0.5138736721763966,0.45414985241051026,0.34228074043728024,0.34228074061933444,0.5857620682451637,0.5434835974880609,0.3522619907278182,-0.1999772519110625,-0.061300263051403375,-0.06129564807349642,-0.06174597446511326,-0.05753086920680674,-0.040920347418330824,-0.09288214887332025,-0.07276948565354899,-0.030009622650575534,-0.017466440686912655,0.02372361445032715,0.7447651386810247,0.6692218680358033,0.3952630469483388,0.16551444455983177,0.16213480643688427,0.15708393408132876,-0.058430087885787754,-0.01048494797097108,-0.057292821338381136,-0.10570425914903463,-0.056212000432348995,-0.12482081227567249,-0.055685581188036674,-0.0746332211724972,-0.058380686637115736,-0.05811994675953685,-0.012132114489601201,-0.023347572325436886,-0.03028752912637189,0.018090176394847647,-0.058430087885787754,-0.056000435904820026,-0.06107525964797729,0.415274778940386,-0.0018090189599008673,-0.014583093873743706,0.002198516507913613,0.13107888803041307,-0.003912391479057225,0.011225891067744185,0.291193583223623,0.2807572780270919,-0.0034017429635720543,-0.0034017416232975843,-0.014699796162549506,-0.021933856041518984,-0.016119824909996493,0.026981497900490075,0.019359201558688196,-0.017271001354469136,-0.08929190343379896,0.03067043006139188,1.0,5.588783569488503e-10,-0.002491795896131508,0.20761658924448906,0.029149469720617237,0.06200188416609309,0.018612756226844312,0.009538213123766456
sector_relative_return,-0.0027067076307994704,-0.0010994518383914721,-0.0016130881836916842,-0.00018792992887563755,0.8232911681653189,0.818929235986433,0.009197975605381752,0.350131088341601,0.1690410632062915,0.09981319010661067,0.043883110295093924,0.06637786014190092,0.042471083177863356,0.027707884809879884,0.019669196533455027,0.014924792975376544,0.010213534376144197,0.01021353458151675,-0.04786099912948177,-0.026681669985602126,-0.007199135453915628,0.05752590932756367,-0.002516465282861747,-0.002499066111662147,-0.0024397386267279437,0.12845347278191802,0.13399429154406603,0.0954521548441958,0.0988242071835156,0.04936291980010686,0.04959403870300398,-3.331532555128172e-10,5.199440231356664e-10,3.8709015237516036e-10,-2.4072607957028252e-11,0.0047525025654954626,0.004342540151623043,0.004128070015939914,-0.0026589066147413094,0.2958800461183643,-0.0026422572166297413,0.1869361780287076,-0.0025849044213337637,0.13352648372564152,-0.002596007021103381,0.09518933650145525,-0.0024146642911304487,-0.0025682976991439153,0.18838023031854312,0.00790240711851157,-0.00028400869804026766,0.028015061874244896,-0.0026589066147413094,-0.0025879003160625305,-0.0027354535355809746,0.021510403606182536,0.3202379171069762,-0.0017202403826901275,0.0016248045933517016,0.004500486067566704,0.25117195333520315,-0.0012196866691166213,0.12518761324485825,0.14421485057686506,0.7597431187266044,0.7597431183798162,0.02498710607379306,0.0015708412931335135,0.017270908627671326,0.35013108816181265,0.24196070581218931,0.16904106295011934,0.09981318992737272,-2.946715510026086e-10,5.588783569488503e-10,1.0,0.7926928004842594,0.028318549224478042,0.18063128124962977,0.07438228467350172,-0.0002200856480302528,-0.02033657513856611
daily_return_percentile,0.0025607446141067145,0.004374218826376254,0.004043893462975229,0.00563166347420197,0.7619280081826363,0.7605942784295256,0.00744772650177881,0.3133122272655631,0.15226186618054144,0.08821583353265997,0.037552438823666136,0.005030342008058624,-0.0070344255494286766,-0.013136217554122488,-0.017792254536744594,-0.02064198510352527,-0.02368183202390551,-0.02368183194075156,-0.056386631667847326,-0.041058802483211206,-0.02817299485837966,0.07909881868450311,0.002816283649196587,0.0027484929712203623,0.0025950361793541598,0.1410544544806079,0.1334671483341391,0.10285667461092586,0.09921870298155808,0.0547448241053031,0.05192526521244095,-2.5012469559478083e-06,-3.6245660128966534e-05,-3.221930951057251e-05,-3.366561604105588e-05,-0.014497115797823758,-0.01734330237882469,-0.01836766709351087,0.0026703962473393363,0.26815641277274554,0.002573380090263623,0.16965779336305525,0.0025354870155643,0.12199071592302557,0.0023997284586754833,0.08795771803112476,0.0030160225804437275,0.0028040302539358284,0.20773485846976092,0.011916590112021272,0.0022920573490603766,0.03343230235074642,0.0026703962473393363,0.0026696434434416473,0.0026691005039318158,-0.00624662863938482,0.3476857696373779,0.002178123873320802,0.00016123497453909104,-0.0035485113383008342,0.1830351553654584,-0.0018336110011205127,0.048578642195702654,0.06457140027858226,0.729149242339941,0.7291492402737835,0.03641050450052538,0.008150291762176883,0.004257196644599901,0.31331222752630733,0.21707266604871317,0.15226186623126073,0.08821583340482533,0.19257806983341597,-0.002491795896131508,0.7926928004842594,1.0,-0.013341506119866087,0.1899154503160169,0.07107313306636807,0.001764154784953824,-0.020567623250875383
